,Unnamed: 0,Name,Review,Sug/Com,Vader,sentiment_dict_sompound,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment
3244,3279,Harimohan sharma,"
Nice guitar


Nice product for begeners
",1,1,0.6808,1.0,1.0,1
3245,3280,sriram,"
valid for money and beginners


It was simply an nice guitar.It gives nice sound when we play it. It is value for money and for beginners
",1,1,0.8555,0.7999999999999999,1.0,1
3246,3281,Ravi,"
Guitar


Good product but not strong
",1,0,-0.3824,0.6666666666666667,1.0,0
3247,3282,Aswin S.R,"
Best for beginners


Good guitar for beginners
",1,1,0.7964,0.45000000000000007,1.0,1
3248,3283,Aadhila basheer,"
👍👍👍😍


Good product
",1,1,0.7096,0.6000000000000001,1.0,1
3249,3284,Anand,"
Looks very beautiful guitar 🥰🥰


Best guitar for the beginner i am very happy 🤩🤩🤩
",1,1,0.9822,0.7666666666666666,1.0,1
3250,3285,Vinoth kumar,"
Very bad product


It's worst  productGood for  nothing
",1,0,-0.8357,0.9333333333333333,0.0,0
3251,3286,Vivek Gora,"
Good


Nice
",1,1,0.6908,0.8,1.0,1
3252,3287,Akhil SS,"
Four Stars


Good product, Excellent wrapping for a safe delivery by the agents, Great tones and sound
",1,1,0.9274,0.65,1.0,1
3253,3288,sonu rajak,"
Juarez acoustic is good quality


I like
",1,1,0.6597,0.6000000000000001,1.0,1
3254,3289,Nikhil,"
Good product for this price range


Fantastic job
",1,1,0.7579,0.75,1.0,1
3255,3290,hari prasad,"
good


I have received with safety and good condition very nice for beginners
",1,1,0.8932,0.7333333333333334,1.0,1
3256,3291,VIDESHWARI,"
Good for money


According to the price is good valuable working well till now.
",1,1,0.875,0.6000000000000001,1.0,0
3257,3292,Sanjib G.,"
Good


I like it
",1,1,0.6597,0.6000000000000001,1.0,1
3258,3293,Rajesh,"
Good one


Good one
",1,1,0.7003,0.6000000000000001,1.0,1
3259,3294,Suril,"
It’s good for beginners


Not bad
",1,1,0.6956,0.6333333333333333,1.0,0
3260,3295,Amazon Customer,"
Decent


Decent guitar for the price but absence of truss rod is problematic.
",1,0,-0.5927,0.4444444444444444,1.0,0
3261,3296,twinkle,"
Guitar's expirence


product is good but my guitar's side will be little bit broken piece of woods allaround guitar is nice
",1,1,0.2305,0.625,1.0,1
3262,3297,Beema Rasheed,"
not good


not good
",0,0,-0.094,0.6000000000000001,0.0,0
3263,3298,Hiral Borad,"
It's nice for beginners


😊
",1,1,0.8316,1.0,1.0,0
3264,3299,Amazon Customer,"
Economical


Good for learning
",1,1,0.4404,0.75,1.0,1
3265,3300,Dhanush R.,"
Lucky if you don't buy


Manufacture error everywhere....Worst one
",0,1,0.6197,0.8333333333333334,1.0,0
3266,3301,Lilly,"
Poor quality


It cannot be tune worst guitar ever
",0,0,0.05,0.8,0.0,0
3267,3302,Sourav Ralph,"
Guitar


Good at this price but not too good
",1,0,-0.2867,0.6000000000000001,1.0,0
3268,3303,akash rawat,"
bad


worst Quality
",0,0,-0.8225,0.8333333333333333,0.0,0
3269,3304,Gajanan Patil Akola Natraj Chouk old city,"
Four Stars


Great guitar nice
",1,1,0.7845,0.875,1.0,1
3270,3305,pratik,"
Amazing


Amazing
",1,1,0.8225,0.9,1.0,1
3271,3306,Amazon Customer,"
Awesome


Great product
",1,1,0.8481,0.875,1.0,1
3272,3307,Papai,"
Not Bad


Good, bt Finniahing isn't too good.
",1,0,-0.2411,0.6222222222222222,1.0,0
3273,3308,Virat,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3274,3309,Sid,"
Four Stars


Best for the price
",1,1,0.6369,0.3,1.0,1
3275,3310,HIMANSHU RANJAN,"
action is high. need much force to press string ...


action is high.need much force to press string.
",0,0,0.0,0.22799999999999998,1.0,0
3276,3311,Amit,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3277,3312,vipulsingh,"
super sound and quality


Superb
",1,1,0.8402,0.6888888888888888,1.0,1
3278,3313,Spark,"
Go for it.. I love it.


Nice guitar i like it very much
",1,1,0.8591,0.62,1.0,1
3279,3314,binoy,"
Worst


It's a toy Don't waste ur money
",0,0,-0.4153,0.5,0.0,0
3280,3315,Sana khadri,"
Sounds good


Sounds good
",1,1,0.7003,0.6000000000000001,1.0,1
3281,3316,Nitin Kumar,"
Best budget


Best guitar for beginners and tight budget
",1,1,0.8555,0.29523809523809524,1.0,1
3282,3317,Aarif Ahmad,"
Genuine feedback


Built quality not good
",0,0,-0.3412,0.55,0.0,0
3283,3318,Kunal,"
Five Stars


Amazing Quality of Guitar. Sound is very good & clear. Go for it !!!
",1,1,0.8941,0.6158333333333333,1.0,1
3284,3319,Ankit Soni,"
As expected


Good
",1,1,0.4404,0.5,1.0,1
3285,3320,Harshal,"
value of money


value of money
",1,1,0.5859,0.0,0.0,1
3286,3321,Kundhavi,"
Not comfortable


I feel this guitar is when I strum it is wibrating
",0,0,-0.4023,0.8,0.0,0
3287,3322,raju gupta,"
Nice


Nice one
",1,1,0.6808,1.0,1.0,1
3288,3323,Dylan Pinto,"
Four Stars


Received product in good condition sound is good for the price not what is expected but ok
",1,1,0.6908,0.5,1.0,1
3289,3324,Ankur,"
Worthless Guiter


Hey guys please don't buy this guitar. Sound quality is too poor & string also not working well
",0,0,-0.672,0.6333333333333333,0.0,0
3290,3325,RUPINDER KAUR,"
Four Stars


Great product
",1,1,0.6249,0.75,1.0,1
3291,3326,Kundan K.,"
cool


very niceee
",1,1,0.3182,0.475,1.0,1
3292,3327,dixita mendpara,"
awesome product


good product
",1,1,0.7906,0.8,1.0,1
3293,3328,APARNA PARAB,"
Good product


It is awesome specially for beginners
",1,1,0.7906,0.7238095238095239,1.0,1
3294,3329,Arun Phase,"
Great fr beginners. Comfortable.


A nice gig to gift ur little brother.
",1,1,0.9201,0.7625,1.0,1
3295,3330,Borisagar Maulik,"
Sound is good


Good Products
",1,1,0.7003,0.5333333333333333,1.0,1
3296,3331,Mahesh mohare,"
Nice


Nice
",1,1,0.6808,1.0,1.0,1
3297,3332,Mansi Choudhary,"
Accessories missing


Strings, straps and pick was not delivered
",1,0,-0.296,0.05,0.0,0
3298,3333,Gopal,"
Good for beginners


Worth for price. Good for beginners...
",1,1,0.7717,0.4333333333333334,1.0,1
3299,3334,Sourav,"
Five Stars


My first guitar and I loved it.
",1,1,0.5994,0.5666666666666667,1.0,1
3300,3335,AJIT S M,"
Best product


Best colour best sound
",1,1,0.9274,0.32499999999999996,1.0,1
3301,3336,Amazon Customer,"
Only showpiece


It is not guitar it was only a show piece.
",1,0,0.0,1.0,0.0,0
3302,3337,Shaurya,"
Nice


Nice product
",1,1,0.6808,1.0,1.0,1
3303,3338,RAVINDRA,"
wonderfull guitar for beginners


guitar is good for beginners, it sounds well but the guitar bag is not so good
",1,0,-0.3701,0.6000000000000001,1.0,0
3304,3339,Abhiman Nayak,"
Superrbb


♥️
",1,1,0.6369,0.0,0.0,1
3305,3340,SreelakshMi,"
Best product for beginners in an affordable rate❤️.


The guitar bought is simply awesome. 😍
",1,1,0.9062,0.65,1.0,1
3306,3341,Maruti Chavan,"
Easy to handle


Good
",1,1,0.7003,0.7166666666666668,1.0,1
3307,3342,Danish,"
Five Stars


It's seriously a great one n worth buying for beginners
",1,1,0.6486,0.425,1.0,1
3308,3343,Subhajit Karmakar,"
Best for beginners


Little smallBad finishingNice sound quality
",1,1,0.6369,0.4000000000000001,1.0,1
3309,3344,Anjali Choudhary,"
Highly recommend


Nice product
",1,1,0.707,0.77,1.0,1
3310,3345,Nisha,"
Strongly recomend


Very good sound
",0,1,0.6478,0.6377777777777779,1.0,1
3311,3346,nitish j.,"
No straps no picks!


No straps no picks!
",0,1,0.4675,0.0,0.0,0
3312,3347,Sajeena Thajudeen,"
Five Stars


Good product for this price
",1,1,0.4404,0.6000000000000001,1.0,1
3313,3348,Matti V.,"
Ok for beginners


Ok guitar for learning.
",1,1,0.5267,0.5,1.0,1
3314,3349,SAHIL P.,"
Buy it for practice


Good qualtity ,must have for beginners
",1,1,0.4404,0.6000000000000001,1.0,1
3315,3350,Amazon Customer,"
Gr8


Gr8 product..
",1,1,0.8126,0.0,0.0,1
3316,3351,Divya Singh,"
Nice


Loved it
",1,1,0.7717,0.9,1.0,1
3317,3353,Aarav k.,"
Poor quality


The quality is poor
",0,0,-0.7351,0.6,0.0,0
3318,3354,jyoti,"
Pick was not there


Pick was not there
",0,0,0.0,0.0,0.0,0
3319,3355,anup verma,"
Good


Good guitar good for beginers
",1,1,0.8271,0.6000000000000001,1.0,1
3320,3356,Rawat,"
Beginners


Sound is just ohk ....basically good for beginners...
",1,1,0.4404,0.5,1.0,0
3321,3357,Dharapadaliya,"
Love this


It's too good and nice sound quality
",1,1,0.872,0.65,1.0,1
3322,3358,Vicky,"
Excellent


Good
",1,1,0.765,0.8,1.0,1
3323,3359,Patidar,"
Ok


Good
",1,1,0.6249,0.55,1.0,1
3324,3360,Angmo,"
nice!


nice but way of present is not good
",1,0,-0.1533,0.65,1.0,0
3325,3361,krishnadas,"
Tight strings


Good quality one. But tight strings
",1,1,0.2382,0.3904761904761905,1.0,1
3326,3362,Ranabir Saha,"
Very good product


Very good product
",1,1,0.7496,0.7800000000000001,1.0,1
3327,3363,Amit Chaudhary,"
Nice


Nice
",1,1,0.6808,1.0,1.0,1
3328,3364,Naveen Kumar,"
One Star


poor quality strings
",1,0,-0.4767,0.6,0.0,0
3329,3365,Dr SHYAM S PAUL,"
No damage and fine product received


Sound is littbit odd
",0,1,0.2796,0.3833333333333333,1.0,1
3330,3366,Pranav U.,"
Damaged


Damaged 😭
",0,0,-0.836,0.0,0.0,0
3331,3367,GNANA p.,"
better for beginners


Good
",1,1,0.7003,0.55,1.0,1
3332,3368,Harshvardhan,"
It will be good for beginners


Everything was fine with the product,Packing was not so good..
",1,1,0.1708,0.5666666666666668,1.0,0
3333,3369,Amazon Customer,"
Four Stars


nice
",1,1,0.4215,1.0,1.0,1
3334,3370,Vidhi kaneria,"
🙂


for beginners its a good choice 🙂
",1,1,0.8081,0.6000000000000001,1.0,1
3335,3371,Hashir,"
Very affordable


Best guitar ever in this price range
",1,1,0.6682,0.3,1.0,1
3336,3372,rayachur sumanth,"
Very bad


Very bad. Could not get the refund
",0,0,-0.8338,0.8666666666666667,0.0,0
3337,3373,Nishant Verma,"
Awesome product


Really good product. Was not expecting this hight level of quality.
",1,1,0.807,0.8,1.0,1
3338,3374,Certified buyer,"
🤘


👍
",1,0,0.0,0.0,0.0,0
3339,3375,Vishal M.,"
Best for beginners


A very good guitar at this price...best for beginners.
",1,1,0.8122,0.54,1.0,1
3340,3376,Mohit joshi,"
Decent quality


Please add more strings
",1,1,0.3182,0.5833333333333333,1.0,1
3341,3377,B. D Ahirwar,"
Nice


Good guitar in less price
",1,1,0.6908,0.5555555555555556,1.0,1
3342,3378,Naveen kumar v,"
Four Stars


Good for bigenners...extra strings and guitar picks r missing....not in bag....
",1,1,0.4404,0.6000000000000001,1.0,1
3343,3379,Ravi suryavanshi,"
Too good


Very good product at this price
",1,1,0.7264,0.6900000000000002,1.0,1
3344,3380,mary tabitha,"
Five Stars


Packing was very good. Just the same as shown in the pic. Loving it. Thanks amazon
",1,1,0.8932,0.51375,1.0,1
3345,3381,Umamahesh Rao,"
Beginners guitar


Okay for beginners
",1,1,0.2263,0.5,1.0,0
3346,3382,Kunavpalgoyal,"
Quality


Strings are not that good one string broke during first tuning
",0,0,-0.6377,0.4666666666666667,1.0,0
3347,3383,Amazon Customer,"
Five Stars


impressive, more than expected
",1,1,0.5106,0.6333333333333333,1.0,1
3348,3384,V.Kumari,"
Best of mid range.


Best for the beginners.
",1,1,0.8555,0.19999999999999998,1.0,1
3349,3385,ghanshyam,"
Average


Strings are not fitted property.
",1,0,0.0,0.39999999999999997,0.0,0
3350,3386,Jigar Parmar,"
GOOD QUALITY BEGINNER GUITAR


Awsome Product Must Buy
",1,1,0.5622,0.6000000000000001,1.0,1
3351,3387,Sadia,"
Five Stars


Very good product ..if u are looking for guitars online then u must buy this one.
",1,1,0.4927,0.7800000000000001,1.0,1
3352,3388,Atul,"
Product quality


Best in this range
",1,1,0.6369,0.3,1.0,1
3353,3389,Gaurav,"
Bad


Broken product
",0,0,-0.765,0.5333333333333333,0.0,0
3354,3390,Sabarish Murari,"
Bad product


Not at all good for beginners.
",0,0,-0.7101,0.6333333333333333,0.0,0
3355,3391,Nisha,"
Five Stars


Awesome
",1,1,0.6249,1.0,1.0,1
3356,3392,VARUN NAIR,"
Guitar


Ok
",1,1,0.296,0.5,1.0,1
3357,3393,abhishek mishra,"
Nice product but only beginners


Nice product 😍
",1,1,0.8625,1.0,1.0,1
3358,3394,PANDEY m,"
Total


Okky
",1,0,0.0,0.75,0.0,0
3359,3395,Gopika,"
👌


👌
",1,1,0.9055,0.0,0.0,0
3360,3396,Shaik mujeeb,"
Don't but it


Quality sucks
",0,0,-0.5023,0.3,0.0,0
3361,3397,Gaurav Manjrekar,"
One Star


It was dublicate please dont buy it if you are looking for a one time long buy
",0,1,0.3182,0.4,0.0,0
3362,3398,stephen,"
Sounds good man!


Good for beginners
",1,1,0.7263,0.6000000000000001,1.0,1
3363,3399,Manju Bhargavi R. P,"
Beginners tool


Good Instrument for a beginner!
",1,1,0.4926,0.6000000000000001,1.0,1
3364,3400,Juli Bora,"
Looking cool


That's good
",1,1,0.6369,0.625,1.0,1
3365,3401,Nishchay Zinzore,"
Four Stars


Best under ₹2000
",1,1,0.6369,0.3,1.0,1
3366,3402,Amazon Customer,"
Best in class


Value for money, good quality u cannot get better product than this in such affordable price
",1,1,0.796,0.47500000000000003,1.0,1
3367,3403,Tony,"
Awesome


Nice guitar...very good for beginners .
",1,1,0.8689,0.8666666666666667,1.0,1
3368,3405,Kartik mandhare,"
Very good


Good
",1,1,0.7485,0.6900000000000002,1.0,1
3369,3406,Jaydip bhoi,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3370,3407,Anurag Kushwaha,"
Five Stars


Amazing for the price I bought it. Loved it. Best guitar in budget. :)
",1,1,0.9423,0.75,1.0,1
3371,3408,ketul v valand,"
Nice


Good sound quality
",1,1,0.6908,0.6666666666666666,1.0,1
3372,3409,Anjana Joshi,"
Best


Good for beginner,nice , affordable price
",1,1,0.7964,0.45000000000000007,1.0,1
3373,3410,Amazon Customer gautm,"
Four Stars


Nice product... Buy it u r not wasting ut money
",1,1,0.6197,1.0,1.0,1
3374,3411,Irfan k.,"
i take two


awesome for beginners i m hapy
",1,1,0.6249,1.0,1.0,0
3375,3412,geolin george,"
Nice product


Delivered in good condition
",1,1,0.6908,0.8,1.0,1
3376,3413,aditya,"
Good one


Good one for beginners in low price.. Value for money
",1,1,0.7269,0.5000000000000001,1.0,1
3377,3414,Aman,"
Five Stars


Awesome guitar good one for beginners :)
",1,1,0.875,0.8666666666666667,1.0,1
3378,3415,Ankita soni,"
Good


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3379,3416,Hop and Shop,"
An excellent buy


Awesome guitar at dirt cheap price. Go for it if u r a budget novice user..
",1,1,0.7506,0.9,1.0,1
3380,3417,Sange D.,"
Sounds not good


Worst quality.. sound is not good and the strings gets automatically loosened.
",1,0,-0.1326,0.65,0.0,0
3381,3418,Krunal,"
Guitar for beginners


Excellent guitar for beginners...!
",1,1,0.6114,1.0,1.0,1
3382,3419,sagar,"
Buy it


Good
",1,1,0.4404,0.6000000000000001,1.0,1
3383,3420,Raj Kishor Jha,"
Good guitar


Good
",1,1,0.7003,0.6000000000000001,1.0,1
3384,3421,Dr Nirmala Castellino,"
Four Stars


Excellent guitar for beginners and definitely value for money.
",1,1,0.8316,0.75,1.0,1
3385,3422,abhijeet lokhande,"
One Star


don purchase this guitar waste of money ....and quality of this guitar is not good ...
",1,0,-0.6377,0.30000000000000004,0.0,0
3386,3423,Anindra Bhattacharjee,"
Good product


Amazing looking....and nice strings......almost a good product.....
",1,1,0.9081,0.775,1.0,1
3387,3424,Rajan khanvilkar,"
Best guitar


It has excellent sound
",1,1,0.836,0.5666666666666668,1.0,1
3388,3425,Saraswati Sharma,"
Good product


Excellent product
",1,1,0.765,0.8,1.0,1
3389,3426,SANOOP,"
Five Stars


Nice product.Good quality.Thank you Amazon.
",1,1,0.5423,1.0,1.0,1
3390,3427,Yashraj,"
Bad strings


Guitar is good but the strings are very bad......broke string in just 1 day
",0,0,-0.0772,0.5222222222222223,0.0,0
3391,3428,Kamal B.,"
very good for beginners


vgood for beginners
",1,1,0.4927,0.7800000000000001,1.0,1
3392,3429,Himanshu,"
Three Stars


Good product....but not for adult
",1,1,0.4404,0.45000000000000007,1.0,0
3393,3430,Anshul,"
Good


Good quality at price
",1,1,0.7003,0.6000000000000001,1.0,1
3394,3431,Space pirate,"
Looks good for a beginner but some faults are there


Gap between the fret board and strings have too much distance
",1,0,-0.4939,0.4,1.0,0
3395,3432,Amazon Customer,"
Great product. Trust ful thank you


Good product. Nice sound.. Really good one from Kerala
",1,1,0.9571,0.67,1.0,1
3396,3433,K.Lalrammawia,"
What is the Quality?


Normal qualityGood for beginner
",1,0,0.0,0.6499999999999999,1.0,0
3397,3434,Ekta singh,"
Awsm guitar


Nice but it is very tough to tune it even my one string broke
",1,0,-0.611,1.0,0.0,0
3398,3435,Naveen,"
Average


It's Cracked on head....
",1,0,0.0,0.39999999999999997,0.0,0
3399,3436,Neel halder,"
It's gd


Best for beginners
",1,1,0.6369,0.3,1.0,0
3400,3437,Amazon Customer,"
Five Stars


Super*****
",1,1,0.5994,0.6666666666666666,1.0,1
3401,3438,Kuldeep,"
No review for this awesome product


Really a fantastic product....
",1,1,0.8202,0.95,1.0,1
3402,3439,Arpit,"
Supr


Nic
",1,0,0.0,0.0,0.0,0
3403,3440,Joyleen Lobo,"
Good


Good as expected
",1,1,0.7003,0.5333333333333333,1.0,1
3404,3441,Aditya Agrawal,"
Bad one


Very bad guitar and it is damaged also
",1,0,-0.8805,0.7666666666666666,0.0,0
3405,3442,Shivali,"
Awsum packed


Super product. Recived safely. Best packaging.
",1,1,0.9062,0.4833333333333333,1.0,1
3406,3443,Amazon Customer,"
Low price high product !


Very much like this guitar, nice one.
",1,1,0.5818,0.5249999999999999,1.0,1
3407,3444,Justin G Momin,"
Five Stars


Very nice guitar for beginners.
",1,1,0.4754,1.0,1.0,1
3408,3445,Preeti S.,"
Very good for beginners


Very good for beginners
",1,1,0.7496,0.7800000000000001,1.0,1
3409,3446,sujit,"
Transparency


Size is not compatible and return policy is very bad, not cleared.
",0,0,-0.6545,0.8666666666666667,0.0,0
3410,3447,Shubham Gupta,"
Five Stars


thanks for this lovely product
",1,1,0.7717,0.475,1.0,1
3411,3448,Mary,"
Good buy


Awesome product, pocket friendly...worth buying
",1,1,0.7906,0.8,1.0,1
3412,3449,Sreesha,"
:)


Loved it
",1,1,0.7845,0.9,1.0,1
3413,3450,Amazon Customer,"
Good for kids !


Cannot be used professionaly only as campfire guitarist...
",1,1,0.4926,0.8,1.0,1
3414,3451,Amazon Customer,"
Pathetic


Don't buy you'll regret it.
",1,0,-0.3331,1.0,0.0,0
3415,3452,Amresh k.,"
Five Stars


le lo yaar rockstar ban jaoge
",1,0,-0.5574,0.0,0.0,1
3416,3453,vicky,"
Not satisfied


I dnt feel that this S not that worth
",0,0,-0.4585,0.55,0.0,0
3417,3454,Drakshay,"
So bad


So bad
",1,0,-0.8629,0.6666666666666666,0.0,0
3418,3455,anish diwan,"
Disappointed


Defective product delivered
",0,0,-0.7184,0.75,0.0,0
3419,3456,Sonu Kumar,"
Awesome product.


Gr8 quality easy to play must buy for the beginners.
",1,1,0.9201,0.9166666666666667,1.0,1
3420,3457,Abubakr Siddiq,"
Purchase it bruhh


Best so far
",1,1,0.6369,0.65,1.0,1
3421,3458,Amazon Customer,"
Five Stars


THE ITEM WAS IN GOOD CONDITION , REALLY AWESOME
",1,1,0.8883,0.8,1.0,1
3422,3459,prashant,"
Quality is gud


Sound is good
",1,1,0.4404,0.5,1.0,1
3423,3460,K******,"
Ok type


Sound is not that good.
",1,0,-0.0531,0.5,1.0,0
3424,3461,venkat,"
Five Stars


Low price got good Guitar
",1,1,0.2023,0.45000000000000007,1.0,1
3425,3462,Parth,"
Best beginner Guitar


Bought it = love it
",1,1,0.8555,0.44999999999999996,1.0,1
3426,3463,Suresh,"
Five Stars


Nice guitar
",1,1,0.4215,1.0,1.0,1
3427,3464,Roshan Nagdeve,"
Sound


Sound quality not good
",0,0,-0.3412,0.46666666666666673,1.0,0
3428,3466,Johnson,"
Awesome


Good quality
",1,1,0.7906,0.8,1.0,1
3429,3467,piyush,"
Amazing guitar


Its fantastico
",1,1,0.6369,0.9,1.0,1
3430,3468,Amazon Customer,"
Four Stars


it is a good product with right pricing
",1,1,0.4404,0.5678571428571428,1.0,1
